gvkey,conm,ind2d,sector_name,markup,weight,markup_base,weight_base,markup_change,contribution
003946,DIEBOLD NIXDORF INC,33,Manufacturing,1.0959665494703454,0.0005600374622793055,1.2238948187704641,0.0003447084820632705,-0.1279282693001187,-7.164462329262206e-05
007636,MYERS INDUSTRIES INC,32,Manufacturing,0.5086846464251242,9.424226586090336e-05,1.2693354407599748,6.704133252506298e-05,-0.7606507943348506,-7.168545438701231e-05
011234,WD-40 CO,32,Manufacturing,0.7657966041501426,6.4285336298243e-05,1.8997371115736672,3.556599673550352e-05,-1.1339405074235245,-7.289574686192158e-05
002820,CAVCO INDUSTRIES INC,32,Manufacturing,0.41407119032263817,0.0001306743383286614,0.9740371615070157,1.4132006469313217e-05,-0.5599659711843775,-7.31731827710848e-05
007875,NEWELL BRANDS INC,33,Manufacturing,1.372176681156601,0.0022399472000942944,1.4067885510801146,0.0001376347935130237,-0.034611869923513616,-7.752876112520225e-05
006116,INTL SPEEDWAY CORP  -CL A,71,"Arts, Entertainment, and Recreation",1.618824761348325,0.00011130767783001741,2.322913000596635,1.0956453303600987e-05,-0.7040882392483099,-7.83704268981551e-05
003138,COCA COLA CONSOLIDATED INC,31,Manufacturing,1.56763727748889,0.0005330392084513897,1.7152836684729131,0.0001163180483261682,-0.1476463909840231,-7.870131538082808e-05
006512,KYOCERA CORP,33,Manufacturing,1.188380391464944,0.0021565966437190123,1.2249271764200813,0.0006862026604685063,-0.0365467849551373,-7.88166737729696e-05
010385,TECK RESOURCES LTD,21,"Mining, Quarrying, and Oil and Gas Extraction",1.4378117974639875,0.001570529927689757,1.4902800841732544,0.0001748571253947232,-0.052468286709266954,-8.240301453151047e-05
003863,DELUXE CORP,32,Manufacturing,1.0532379909702791,0.0003122588396939654,1.3425020115020636,0.00042574669113570147,-0.28926402053178446,-9.03252474164664e-05
006972,MAKITA CORP,33,Manufacturing,1.3166745599870808,0.0006290514446533809,1.4725445135246442,0.00031885395486521106,-0.1558699535375634,-9.805021945085961e-05
004108,FLOWSERVE CORP,33,Manufacturing,1.2694755803995208,0.0006738902429631092,1.4195170873255853,0.00013944116261667354,-0.15004150692606455,-0.00010111150755695667
001254,MATSON INC,48,Transportation and Warehousing,0.9429291336317872,0.0003278861190970358,1.2528988563322723,0.00042897093081740865,-0.30996972270048506,-0.0001016347694138464
006386,KENNAMETAL INC,33,Manufacturing,1.2489299178376196,0.0003543716708969444,1.539442178500184,0.00032385078117008173,-0.2905122606625643,-0.00010294931522704157
006574,SNYDERS-LANCE INC,31,Manufacturing,1.5489623457747097,0.0003561939922356219,1.8467764018092354,0.0002476593644450676,-0.2978140560345257,-0.0001060795775628209
001410,ABM INDUSTRIES INC,56,Administrative and Support and Waste Management and Remediation Services,0.9742182902570298,0.0008688070235468271,1.0964172485315573,0.0002455062281152496,-0.12219895827452754,-0.00010616731321901519
008850,QUAKER HOUGHTON,32,Manufacturing,0.5464848503953414,0.00012609244392026585,1.4081785460467033,9.288493009708273e-05,-0.8616936956513619,-0.00010865306399536598
010353,TEAM INC,54,"Professional, Scientific, and Technical Services",1.0627856569754563,0.00020209106261791628,1.6381605361827667,3.856270147511181e-05,-0.5753748792073103,-0.00011627812074266057
001722,ARCHER-DANIELS-MIDLAND CO,31,Manufacturing,0.9805096124169065,0.010528629986209204,0.9919548325541155,0.002784083769041716,-0.011445220137209056,-0.00012050248793538469
004600,FEDERAL-MOGUL HOLDINGS CORP,33,Manufacturing,1.0189577044757496,0.0012554106970371671,1.1182276852789568,0.0007165860272564643,-0.09926998080320715,-0.0001246245957950205
