ind2d,year,theta_c
21,1980.0,0.6823307965926875
21,1981.0,0.5880898990320116
21,1982.0,0.511160600564944
21,1983.0,0.4381546525162808
21,1984.0,0.4230754233100579
21,1985.0,0.5283944761911616
21,1986.0,0.5273767063176793
21,1987.0,0.4385878129274732
21,1988.0,0.44183009312140314
21,1989.0,0.4380076236601861
21,1990.0,0.5223413549415257
21,1991.0,0.5711327519117216
21,1992.0,0.5663306468625631
21,1993.0,0.5389944469984462
21,1994.0,0.5336995513598606
21,1995.0,0.513338152887894
21,1996.0,0.49157573096412344
21,1997.0,0.5405316408000762
21,1998.0,0.5475911949495216
21,1999.0,0.4839720634708942
21,2000.0,0.4979130594453982
21,2001.0,0.5819013520238979
21,2002.0,0.546326404844635
21,2003.0,0.6010771192209068
21,2004.0,0.6219526410767349
21,2005.0,0.5920367882179651
21,2006.0,0.5581235079861601
21,2007.0,0.5227174000243515
21,2008.0,0.6508424578162239
21,2009.0,0.6059180835494193
21,2010.0,0.5592407716087031
21,2011.0,0.6020528323651018
21,2012.0,0.6000570099129022
21,2013.0,0.5968789568452536
21,2014.0,0.6533978514542345
21,2015.0,0.6896209563399691
21,2016.0,0.551968630094914
22,1955.0,0.9263244731417389
22,1956.0,0.9174943177705428
22,1957.0,0.9154594827709622
22,1958.0,0.8880754817293164
22,1959.0,0.8720611150420043
22,1960.0,0.8729548704038985
22,1961.0,0.8658468939744558
22,1962.0,0.8657715929174722
22,1963.0,0.9031651939643548
22,1964.0,0.9130862228138484
22,1965.0,0.9472531565368917
22,1966.0,0.941435562929244
22,1967.0,0.9397459299292084
22,1968.0,0.9118162295023333
22,1969.0,0.9224710708394444
22,1970.0,0.9054359343543468
22,1971.0,0.9232737191615701
22,1972.0,0.9450212452936715
22,1973.0,0.9346669414599171
22,1974.0,0.8957224754479713
22,1975.0,0.9137801737029312
