gvkey,year,ind2d,markup,theta_c,cost_share
003308,1989.0,42,1.068913562076272,0.8644045660030184,0.8086758337353185
003308,1990.0,42,1.0214744648205887,0.8701882023833206,0.851894229716413
003309,1980.0,44,1.6902057076715695,0.8247206323538849,0.48794098174595657
003309,1981.0,44,1.808135992858682,0.8220615686830539,0.45464587394411965
003309,1982.0,44,1.553779597099639,0.820786453277938,0.5282515324632001
003309,1983.0,44,1.2182390347009262,0.833401155447712,0.6841031453669594
003309,1984.0,44,1.1546913197368884,0.8408918407516351,0.7282395098832504
003309,1985.0,44,0.9555344672777067,0.8328147413426673,0.8715695454872865
003310,2001.0,51,2.1409366509109247,0.7548174089750056,0.3525641025641026
003310,2002.0,51,2.426745411204914,0.746091817693937,0.30744544287548137
003310,2003.0,51,2.531960432193434,0.7342376100683036,0.28998778998779
003310,2004.0,51,2.5523616446393946,0.7277098509294904,0.2851123595505618
003310,2005.0,51,4.139730009489331,0.7263066876501304,0.1754478398314015
003310,2007.0,51,5.180186083394002,0.7472936201669625,0.1442599953238251
003310,2008.0,51,5.254115013472231,0.7442611995201827,0.1416530086630766
003310,2009.0,51,5.807822439567458,0.7458242002568825,0.12841718355157364
003310,2010.0,51,5.736050530519674,0.7524600041164893,0.13118085346579364
003310,2011.0,51,5.696122085809582,0.7572742282754741,0.13294557540506854
003310,2012.0,51,5.448889798682509,0.7487382493128236,0.13741115657979752
003310,2013.0,51,5.167537907777208,0.7508094944633109,0.1452934662236988
003310,2014.0,51,5.09091045053871,0.7477498690842874,0.14687939934303146
003310,2015.0,51,5.156846805511923,0.7469420341896771,0.14484472049689437
003311,1981.0,31,1.2205061452197972,0.9010280540375191,0.7382413087934561
003311,1982.0,31,1.2514779668473375,0.9029038329478855,0.7214700193423597
003311,1983.0,31,1.098985287002113,0.906127596529848,0.8245129459391077
003311,1984.0,31,1.0263759292958967,0.9065444222944201,0.8832479371533176
003311,1995.0,31,1.478144796172679,0.8811878908011436,0.5961445002429937
003311,1996.0,31,1.4745344688969233,0.8794378391945824,0.5964172813487882
003311,1997.0,31,1.6996167413109666,0.8788778520090079,0.5171035508458821
003311,1998.0,31,1.7912315906014935,0.8832193255345759,0.4930793595695752
003311,1999.0,31,1.3644064214092986,0.8860556816136055,0.6494074402687116
003311,2000.0,31,1.144859449482291,0.8817331667042918,0.770167173885855
003311,2001.0,31,1.1173485479980412,0.8777677177799238,0.7855809356468262
003311,2002.0,31,1.1310053704349958,0.879047494150921,0.7772266313932981
003311,2003.0,31,1.2231492610701231,0.8770650459127138,0.7170547976666207
003311,2004.0,31,1.1183101110684552,0.8800341518254785,0.7869321247437142
003314,1973.0,33,1.9121982666897428,0.8795692685047665,0.45997807017543857
003314,1974.0,33,2.2099809078216848,0.8832243419617508,0.39965247610773247
003314,1975.0,33,2.5350950182091343,0.8800666499547182,0.34715331915898884
003314,1976.0,33,2.1656992043810206,0.8752659855050265,0.40414937759336095
003314,1977.0,33,1.7731226638773403,0.8676770534736189,0.48934970555068286
003314,1978.0,33,1.8948430340730558,0.859162490180239,0.45342145746681095
003314,1979.0,33,1.9717302093786313,0.8493218043533203,0.43074950128241657
003314,1980.0,33,1.903643280186901,0.8482962150486317,0.4456172140430351
003314,1981.0,33,2.2289121299275716,0.8532272466419669,0.38279985791530174
003314,1982.0,33,2.293380242592106,0.8569732809155015,0.3736725663716814
003314,1983.0,33,3.107546756774077,0.8523471075412586,0.2742829550941574
003314,1984.0,33,2.5484313160529126,0.8448602763781511,0.3315216977033135
003314,1985.0,33,1.5701101394269465,0.8408677978552409,0.5355470146585627
003314,1986.0,33,2.2646841987928408,0.832250510499054,0.36749075696411615
003314,1987.0,33,2.4334745427784084,0.825184569407183,0.33909726808361523
003314,1988.0,33,2.109146601950382,0.8236045346740882,0.3904918386955558
003316,1980.0,51,1.87948761443723,0.8114489146184299,0.4317394317394318
003316,1981.0,51,1.958341041774971,0.8140957000886528,0.4157068062827225
003316,1982.0,51,1.7501700475491813,0.8132382974107747,0.464662447257384
003316,1983.0,51,2.085411975582615,0.8132254522412066,0.3899591360186807
003316,1984.0,51,2.2805382674138683,0.8159990489940114,0.3578098471986418
003316,1985.0,51,1.9966906605466304,0.8182946857056004,0.4098254686489981
003316,1986.0,51,3.403659066441415,0.8202422575813758,0.24098837209302326
003316,1987.0,51,2.732290687050052,0.8119996356004552,0.2971864009378664
003317,1979.0,42,1.9210377205735012,0.8987902545211959,0.467867051695827
003317,1980.0,42,1.810408383224695,0.8968689780615892,0.4953959484346224
003317,1981.0,42,2.043285157392027,0.8913688737074031,0.43624301311184244
003317,1982.0,42,1.541863247099022,0.8994492907189272,0.5833521827640805
003317,1983.0,42,0.982622766416539,0.8965125536246816,0.9123669675333425
003317,1984.0,42,1.7004525888423916,0.894083663852466,0.5257915861453842
003317,1985.0,42,1.7285073943337905,0.8835050548150611,0.511137561639177
003317,1986.0,42,1.948031247373044,0.879425008834693,0.45144296839212095
003317,1987.0,42,1.620724113478709,0.8721712651199808,0.5381367858148044
003317,1988.0,42,1.711513195658478,0.864175847561923,0.5049191848208011
003317,1989.0,42,1.4515665570859904,0.8644045660030184,0.5954977136827294
003317,1990.0,42,1.3163539997070914,0.8701882023833206,0.6610594130279169
